course_code,course_title,course_teacher,link,fas_code,unique_code,course_id,num_responded,num_students,course_score_mean,course_score_median,course_score_mode,course_score_stdev,lecturer_score_mean,lecturer_score_median,lecturer_score_mode,lecturer_score_stdev,workload_score_mean,workload_score_median,workload_score_mode,workload_score_stdev,rec_score_mean,rec_score_median,rec_score_mode,rec_score_stdev
EXPOS 20,Expository Writing 20 220,Holmes,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=74a2f032564c10013a840f145e082a3b0ddc28cea1494372eee0d654f7bf37d22527ee045fc4dfb054752bf3589430cb&ReportType=2&regl=en-US,FAS-116353-2238-1-1-220,FAS-116353-2238-1-1-220(Holmes),116353,11,15,4.18,4.0,5,0.9407295948817899,4.91,5.0,5,0.28762349126466136,7.09,5.0,5.0,4.95,4.4,5.0,5,1.07
EXPOS 20,Expository Writing 20 221,Holmes,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=6b9ec634e4b23c466087d31f3acdcb357ee31cfd2f7f6b80d06ff0f289c9636285fde98edd222315558c9150b2a9fba2&ReportType=2&regl=en-US,FAS-116353-2238-1-1-221,FAS-116353-2238-1-1-221(Holmes),116353,13,15,4.38,5.0,5,0.9364986401326469,4.77,5.0,5,0.4229525846816507,5.64,5.0,4.0,2.87,4.08,4.0,5,1.04
EXPOS 20,Expository Writing 20 222,Lane,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=dbb3547b8146ab026d9a7d8007f32a2d94175eca1ff9d5a1a76892a76f9d685c595bf1747d86273a4ffae9ae10cccbf2&ReportType=2&regl=en-US,FAS-116353-2238-1-1-222,FAS-116353-2238-1-1-222(Lane),116353,14,15,3.92,4.0,4,0.7341593144474154,4.62,5.0,5,0.48783173121456336,5.08,4.5,8.0,1.98,4.36,4.0,4,0.5
EXPOS 20,Expository Writing 20 223,Lane,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=a66e96479f9e0ffd0f41aa921acc50e2f74dea03338b2123dc2f4ad99bc5b66a8fb9c09d7d50c080aa154e2c414c6eda&ReportType=2&regl=en-US,FAS-116353-2238-1-1-223,FAS-116353-2238-1-1-223(Lane),116353,13,14,3.85,4.0,3,0.9563751697668309,4.58,5.0,5,0.4960449637488582,3.83,3.5,3.0,1.19,4.0,4.0,4,0.63
EXPOS 20,Expository Writing 20 224,Martin,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=9507112cec43a9d89b7640104d57cd1f4c662882ba973f3f0b5e427cf40fe8fc845b4d6222269d25e5eed414b4a11da5&ReportType=2&regl=en-US,FAS-116353-2238-1-1-224,FAS-116353-2238-1-1-224(Martin),116353,16,16,5.0,5.0,5,0.0,5.0,5.0,5,0.0,5.94,5.0,5.0,2.74,5.0,5.0,5,0.0
EXPOS 20,Expository Writing 20 225,Martin,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=d888ea1ddd03fefa4f1d6c852a34922477a7ff94e680140c285964afe7fbe4fe5c8996cea405d9d8d8d02dc4b2b245db&ReportType=2&regl=en-US,FAS-116353-2238-1-1-225,FAS-116353-2238-1-1-225(Martin),116353,13,14,4.75,5.0,5,0.4351941398892446,4.92,5.0,5,0.2726599243442907,6.17,6.0,6.0,2.17,4.75,5.0,5,0.62
EXPOS 20,Expository Writing 20 226,McKeon,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=7523e635e9a8969ac3d034dad1f68f781421bb638235152506b32a2c8c592e5b747f8141a3cd10f968215c131f2c0089&ReportType=2&regl=en-US,FAS-116353-2238-1-1-226,FAS-116353-2238-1-1-226(McKeon),116353,13,15,4.54,5.0,5,0.6413167148241743,5.0,5.0,5,0.0,6.77,6.0,6.0,4.4,5.0,5.0,5,0.0
EXPOS 20,Expository Writing 20 227,McKeon,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=53450af3f22eead196ea5631c7f2ca2a8e029b802c02cd01c759134dd12b93e7aa7bc4580e729aca3ef0f0e2b118f3f4&ReportType=2&regl=en-US,FAS-116353-2238-1-1-227,FAS-116353-2238-1-1-227(McKeon),116353,14,15,4.69,5.0,5,0.8358312397763908,4.77,5.0,5,0.5856366595677759,5.92,5.0,5.0,3.43,4.62,5.0,5,0.87
EXPOS 20,Expository Writing 20 228,Meyer,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=3ec4bbe1933d18138ee12f1e30433154ddcfe56809fe3e748fc31494bb725e7e62d8ba74e584d863eae39f24fc447ede&ReportType=2&regl=en-US,FAS-116353-2238-1-1-228,FAS-116353-2238-1-1-228(Meyer),116353,11,13,4.36,4.0,4,0.4824181513244218,4.73,5.0,5,0.4461960433384737,5.64,5.0,5.0,2.62,4.27,5.0,5,0.9
EXPOS 20,Expository Writing 20 229,Monaghan,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=06af143750bce9783f5a9ec6f7e5800432079259075635d5efefae6dfb6a6bee5082db2c6734b838e381946eb9656ed9&ReportType=2&regl=en-US,FAS-116353-2238-1-1-229,FAS-116353-2238-1-1-229(Monaghan),116353,12,14,3.36,4.0,4,1.0733748556329281,4.09,4.0,4,0.9045340337332909,8.18,8.0,6.0,3.16,2.82,3.0,3,1.33
EXPOS 20,Expository Writing 20 230,Monaghan,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=c0b3f9a5d9c3e2982b3d9360b80ac205c57685f6205b5e478bdead267d3da0af45501ed508e91002902080ae53b10db3&ReportType=2&regl=en-US,FAS-116353-2238-1-1-230,FAS-116353-2238-1-1-230(Monaghan),116353,7,9,3.57,4.0,3,1.2904830625209558,4.29,5.0,5,0.8885352832020513,5.0,4.0,4.0,3.0,3.86,4.0,5,1.46
EXPOS 20,Expository Writing 20 231,Nee,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=b7cc249f68017192addf65a500d2fdcbfdbd046b62ccdb8ebe77d33aaaa6ea4988de36338e0edaafdafaa508ef848927&ReportType=2&regl=en-US,FAS-116353-2238-1-1-231,FAS-116353-2238-1-1-231(Nee),116353,15,15,4.67,5.0,5,0.6066966359563963,4.86,5.0,5,0.348735088019777,7.38,8.0,10.0,2.9,4.71,5.0,5,0.61
EXPOS 20,Expository Writing 20 232,Pietras,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=36e02eccded298f17a7c85c2ceae64737d3fc350f3168af01541cff936d51a72ea1fbd16ec3c024888a9e1d263fc32a4&ReportType=2&regl=en-US,FAS-116353-2238-1-1-232,FAS-116353-2238-1-1-232(Pietras),116353,6,7,3.17,3.0,4,1.3544938041004597,3.17,3.0,4,1.3544938041004597,5.4,5.0,10.0,2.97,3.17,3.5,4,1.47
EXPOS 20,Expository Writing 20 233,Quigley,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=b4a51ac1fc8d7e3ef3cc1dbb4ce572aaea2278541e3b58caf3f3cf613840a0a0241fba6bebeae103e10fa4da2734a2f8&ReportType=2&regl=en-US,FAS-116353-2238-1-1-233,FAS-116353-2238-1-1-233(Quigley),116353,13,15,4.0,4.0,4,1.0400156984686455,4.54,5.0,5,0.7460470969529908,7.08,5.0,5.0,7.29,4.0,4.0,5,1.0
EXPOS 20,Expository Writing 20 234,Quigley,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=ea148ab7976cb46744a89eb455a4f9fe1485c557247466f01873c6caadce9ad4cff4bee7a716ae4666893b4c91c11b9b&ReportType=2&regl=en-US,FAS-116353-2238-1-1-234,FAS-116353-2238-1-1-234(Quigley),116353,14,14,4.57,5.0,5,0.6236905474591538,4.79,5.0,5,0.40936018074033237,4.21,4.0,5.0,2.61,4.36,5.0,5,0.93
EXPOS 20,Expository Writing 20 235,Raymer,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=7ff2461aecb2a7c3e38c0bc28c7def169a97dbdde4a5139ac57f68d267e833aba52fbe4c87cbae4ee73a1df34d3b33d2&ReportType=2&regl=en-US,FAS-116353-2238-1-1-235,FAS-116353-2238-1-1-235(Raymer),116353,15,15,4.53,5.0,5,0.8097262288308102,4.6,5.0,5,0.8176709965419212,6.67,5.0,6.0,6.6,4.67,5.0,5,0.72
EXPOS 20,Expository Writing 20 236,Raymer,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=8d17b93f533bf7a7385e545e46ed083390f8428c24a86c097c6dcb0a5573cd49c7469e8c6a7c75ba3d295ababec7daf0&ReportType=2&regl=en-US,FAS-116353-2238-1-1-236,FAS-116353-2238-1-1-236(Raymer),116353,12,13,4.92,5.0,5,0.2726599243442907,5.0,5.0,5,0.0,4.08,3.5,3.0,1.88,4.67,5.0,5,0.65
EXPOS 20,Expository Writing 20 237,Saha,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=4abbe0f871a6f9bc59750c0793d9938cf20b097f515acd779972f6bc1683aff842035fae3630da9c2299ef934ca318bf&ReportType=2&regl=en-US,FAS-116353-2238-1-1-237,FAS-116353-2238-1-1-237(Saha),116353,12,15,4.42,5.0,5,1.0365053952312233,4.83,5.0,5,0.3775251680686369,3.92,3.5,4.0,1.83,4.75,5.0,5,0.62
EXPOS 20,Expository Writing 20 238,Saha,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=780ff436842607ab8f29a9d07342e4211fff45ecf2bc3cd95afa105fe3595fdc02791d81732bb84a18239fba03ca3ef8&ReportType=2&regl=en-US,FAS-116353-2238-1-1-238,FAS-116353-2238-1-1-238(Saha),116353,13,15,4.83,5.0,5,0.3775251680686369,4.83,5.0,5,0.3775251680686369,3.83,3.0,3.0,1.7,4.83,5.0,5,0.39
EXPOS 20,Expository Writing 20 239,Scheffler,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=e1c10cb7e6a53f03db409e2b030531593a94b4843637942912e3c9330b34e76705aaa21608074ded83ce45d4c6ddc30e&ReportType=2&regl=en-US,FAS-116353-2238-1-1-239,FAS-116353-2238-1-1-239(Scheffler),116353,11,13,4.82,5.0,5,0.3861229196653691,5.0,5.0,5,0.0,7.82,5.0,3.0,6.35,4.55,5.0,5,0.69
EXPOS 20,Expository Writing 20 240,Shank,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=e6e21eaedd314b3bd6f624a149fb8cc65bd1eafd664a840e439a04d5d3e91958d7ef9edd9b6f7693400830121ef5e8bb&ReportType=2&regl=en-US,FAS-116353-2238-1-1-240,FAS-116353-2238-1-1-240(Shank),116353,15,15,4.53,5.0,5,0.5016135580465919,4.87,5.0,5,0.33799766898963113,4.27,4.0,3.0,1.58,4.53,5.0,5,0.64
EXPOS 20,Expository Writing 20 241,Shank,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=648add35625d76191f3d9e603d263851c0c981a790ff692f5580feb35c1464842fbde92e3fc8aad276e24c506524996d&ReportType=2&regl=en-US,FAS-116353-2238-1-1-241,FAS-116353-2238-1-1-241(Shank),116353,13,15,4.25,4.0,4,0.8241310085125539,4.67,5.0,5,0.620442982835244,3.5,3.0,3.0,0.9,4.25,4.0,4,0.75
EXPOS 20,Expository Writing 20 242,Sinnott,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=b31acf34de0a4d6d2af45fbb15d19ca77415a580979b3a48b5fd0eb3bc4f4695c152b7f9909068bac2b5e64877903db9&ReportType=2&regl=en-US,FAS-116353-2238-1-1-242,FAS-116353-2238-1-1-242(Sinnott),116353,12,13,4.45,5.0,5,0.6578200914591107,4.82,5.0,5,0.3861229196653691,4.64,4.0,4.0,1.12,4.27,4.0,5,0.79
EXPOS 20,Expository Writing 20 243,Spencer,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=336f86e88514172ea303a7ac9ccd6970a65a8e7afd0656e6fcacdba79cafd53653deb480d692e2ad7f2f16e40461ba47&ReportType=2&regl=en-US,FAS-116353-2238-1-1-243,FAS-116353-2238-1-1-243(Spencer),116353,10,12,2.8,3.0,3,1.0824588545146516,3.0,3.0,1,1.4213381090374029,5.9,5.0,5.0,2.33,2.9,3.0,4,1.2
EXPOS 20,Expository Writing 20 244,Spencer,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=6fde6524d2b61dfd4dd91e58265134b5f5cd6bf5cc999579fce90faf4100bb740842f5f7c4daaa56c55012c8c28d2a51&ReportType=2&regl=en-US,FAS-116353-2238-1-1-244,FAS-116353-2238-1-1-244(Spencer),116353,11,14,4.22,4.0,5,0.789672569132238,4.78,5.0,5,0.41633319989322654,3.89,4.0,4.0,0.93,4.33,4.0,4,0.5
EXPOS 20,Expository Writing 20 246,Turley,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=0f343b08eaf284311f6a269e1fd7c51f7c5553830b10b1270fec9e9b4f0f58fa0a335e6e5c46784cb8a11f240ade80c6&ReportType=2&regl=en-US,FAS-116353-2238-1-1-246,FAS-116353-2238-1-1-246(Turley),116353,12,14,4.36,4.0,4,0.4824181513244218,4.91,5.0,5,0.28762349126466136,7.11,6.0,5.0,3.18,4.18,4.0,5,0.87
EXPOS 20,Expository Writing 20 247,Turley,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=0282a5ea47960fe373d9ea53734a413118d35a4cf1f64336804c22c901a4f0ff76a5f7e7e249a80fc4fa207e0a504275&ReportType=2&regl=en-US,FAS-116353-2238-1-1-247,FAS-116353-2238-1-1-247(Turley),116353,11,15,4.2,4.0,4,0.7521014330903549,4.7,5.0,5,0.4605661864718383,6.1,6.0,4.0,2.47,4.4,4.5,5,0.7
EXPOS 20,Expository Writing 20 248,Zecca,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=693d34431dd982c7a6b70e7cb9ae239ea9ba87bffc60c6463901bd284d397706c6c8a20ef8a28276ea2ccc7b2b34fec7&ReportType=2&regl=en-US,FAS-116353-2238-1-1-248,FAS-116353-2238-1-1-248(Zecca),116353,12,16,4.42,5.0,5,0.7666666666666667,4.75,5.0,5,0.590587896150757,4.92,4.5,5.0,2.47,4.5,5.0,5,0.67
EXPOS 20,Expository Writing 20 249,Zecca,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=f5dd95e8914a906cf99a01af77ae2dbab64e13c83715fdc22a0219240fafc09427f83575bf03d6bd68f84aabe61341f2&ReportType=2&regl=en-US,FAS-116353-2238-1-1-249,FAS-116353-2238-1-1-249(Zecca),116353,12,14,4.67,5.0,5,0.620442982835244,4.83,5.0,5,0.3775251680686369,5.0,5.5,6.0,1.6,4.5,5.0,5,0.8
EXPOS 20,Expository Writing 20 250,Rosenzweig,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=058ed8496ed6317fa4f44495e46eaec5520a15597ad247de5796baddd83dc84fb814bdbb53eb3dae29e64a96548500ea&ReportType=2&regl=en-US,FAS-116353-2238-1-1-250,FAS-116353-2238-1-1-250(Rosenzweig),116353,9,10,4.75,5.0,5,0.4351941398892446,5.0,5.0,5,0.0,5.13,4.0,4.0,2.47,4.25,4.5,5,0.89
EXPOS 20,Expository Writing 20 251,Napier,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=8fc6de5041eb3b99d3ec6548e31a7fcbe23a6f443b01906b66c9c0097b2e6e82dcf53028f96849959b828f94d9569728&ReportType=2&regl=en-US,FAS-116353-2238-1-1-251,FAS-116353-2238-1-1-251(Napier),116353,14,15,4.31,5.0,5,0.9224375800610635,4.62,5.0,5,0.6339709708805222,5.46,5.0,5.0,1.61,4.31,5.0,5,0.85
EXPOS 20,Expository Writing 20 252,Napier,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=b0deb8a07966ae761de3e430c3e24bed4a35af3709aa625726bc98c41d00f64ab429c158a3432181969e00e05c4a2866&ReportType=2&regl=en-US,FAS-116353-2238-1-1-252,FAS-116353-2238-1-1-252(Napier),116353,14,15,4.46,4.0,4,0.5009082659620331,4.77,5.0,5,0.4229525846816507,7.69,5.0,10.0,4.01,4.46,5.0,5,0.78
EXPOS 40,Public Speaking Practicum 001,Bailey,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=85b72348dee15f0b97bd0f3200b265601dc9ea7308c47d9024321102d4aa1167c674501c140ec585504242881ab24ab4&ReportType=2&regl=en-US,FAS-125227-2238-1-1-001,FAS-125227-2238-1-1-001(Bailey),125227,11,15,4.91,5.0,5,0.28762349126466136,5.0,5.0,5,0.0,2.9,3.0,3.0,1.37,5.0,5.0,5,0.0
EXPOS 40,Public Speaking Practicum 002,Clarke,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=8ee12366722c58d06b63b5c962309462198a39691edc2cba3925ac290ceb5b5423dfb0f14ac0c9a1135f2f7146255c32&ReportType=2&regl=en-US,FAS-125227-2238-1-1-002,FAS-125227-2238-1-1-002(Clarke),125227,12,13,5.0,5.0,5,0.0,5.0,5.0,5,0.0,2.45,2.0,2.0,1.51,5.0,5.0,5,0.0
EXPOS 40,Public Speaking Practicum 003,Coburn-Palo,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=d5995d23701ed4545191b29645d6daf36019c43272d4e5e7bdf269ae4dd2f11fc64861a361bfd340163d19cf9647af3d&ReportType=2&regl=en-US,FAS-125227-2238-1-1-003,FAS-125227-2238-1-1-003(Coburn-Palo),125227,11,15,4.88,5.0,5,0.33655211592363116,5.0,5.0,5,0.0,2.5,2.0,2.0,1.31,5.0,5.0,5,0.0
EXPOS 40,Public Speaking Practicum 004,Coburn-Palo,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=0267db6b2540eeb3e5e5fb1e374e9c88e587b5b03a848ef7e7d5582cda1b66b2d2e000389daec3cc5f87b8ab969453dd&ReportType=2&regl=en-US,FAS-125227-2238-1-1-004,FAS-125227-2238-1-1-004(Coburn-Palo),125227,11,15,4.82,5.0,5,0.3861229196653691,4.82,5.0,5,0.3861229196653691,2.82,3.0,3.0,1.33,4.73,5.0,5,0.47
EXPOS 40,Public Speaking Practicum 005,Gipson,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=9cfbd386ec89c48fbb04886ed6206a71162afe2013b7b2c9d57485ec75a6bf89f8d8b6b2d05ef41e3cf408834e4dc9c8&ReportType=2&regl=en-US,FAS-125227-2238-1-1-005,FAS-125227-2238-1-1-005(Gipson),125227,12,14,4.82,5.0,5,0.3861229196653691,4.7,5.0,5,0.4605661864718383,3.2,2.5,2.0,1.48,5.0,5.0,5,0.0
EXPOS 40,Public Speaking Practicum 006,Gipson,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=cd7bdaaeca0e174c03699189c25fbe8fcb42557560edaca23e56d8f8652710c76041d1953fdc530305593d329110cd58&ReportType=2&regl=en-US,FAS-125227-2238-1-1-006,FAS-125227-2238-1-1-006(Gipson),125227,12,13,4.8,5.0,5,0.6030226891555273,4.7,5.0,5,0.6435381994422819,3.78,3.0,2.0,2.68,4.8,5.0,5,0.63
EXPOS 40,Public Speaking Practicum 007,Montano,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=13027e164040f7cc1396c2ed931931e83255c0e322cd7b42fbe73d739b39b6f6d3df35f34b19cb6a76db69d694ae182f&ReportType=2&regl=en-US,FAS-125227-2238-1-1-007,FAS-125227-2238-1-1-007(Montano),125227,14,15,4.79,5.0,5,0.40936018074033237,4.86,5.0,5,0.348735088019777,3.57,3.0,3.0,2.06,4.86,5.0,5,0.36
EXPOS 40,Public Speaking Practicum 008,Montano,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=59fed706adf0c2a34b388a79628b8162bbb638b32ff1256a274efa90e86defa397ef884ab4dacbfa22fe208c2f9e0270&ReportType=2&regl=en-US,FAS-125227-2238-1-1-008,FAS-125227-2238-1-1-008(Montano),125227,12,14,4.91,5.0,5,0.28762349126466136,4.73,5.0,5,0.617178329908861,3.18,3.0,2.0,1.25,4.91,5.0,5,0.3
EXPOS 40,Public Speaking Practicum 009,Nishri,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=1762be6f74fdf8dec47c6bdf68fc0ab39763cbb8778b72ef1bfa00df11243882331f98a29b9fb56b9b3df0b67585a4e8&ReportType=2&regl=en-US,FAS-125227-2238-1-1-009,FAS-125227-2238-1-1-009(Nishri),125227,13,14,4.91,5.0,5,0.28762349126466136,5.0,5.0,5,0.0,2.55,2.0,2.0,1.04,4.91,5.0,5,0.3
EXPOS 40,Public Speaking Practicum 010,Stuart,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=eae9812d6281a189293f1eb9cff059fe4cd7bfee7f91aedc5d0ce477a0c582d6e678f38cb88d3ad393c31de27ba06574&ReportType=2&regl=en-US,FAS-125227-2238-1-1-010,FAS-125227-2238-1-1-010(Stuart),125227,11,12,4.8,5.0,5,0.6030226891555273,4.67,5.0,5,0.6674994798166929,2.4,2.0,2.0,1.07,4.67,5.0,5,0.71
EXPOS 40,Public Speaking Practicum 011,Stuart,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=700a6b82002f26381bbe0786187385d6db3efb1bf732891cd09dfedb40637e9becb11e784ddd0aa652f803474202fc33&ReportType=2&regl=en-US,FAS-125227-2238-1-1-011,FAS-125227-2238-1-1-011(Stuart),125227,13,15,4.92,5.0,5,0.2726599243442907,5.0,5.0,5,0.0,2.92,3.0,3.0,1.04,5.0,5.0,5,0.0
FYSEMR 21V,"Black Holes, String Theory and the Fundamental Laws of Nature 001",Strominger,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=7ee99b56811c8ef06734e272f679b1ec385910c1f202b2e9a81575af97d718ff0a682358bed035163bb1b9cd934927a3&ReportType=2&regl=en-US,FAS-109627-2238-1-1-001,FAS-109627-2238-1-1-001(Strominger),109627,15,15,4.64,5.0,5,0.6113406364191519,4.79,5.0,5,0.5558685986722932,3.31,3.0,2.0,2.46,4.5,5.0,5,0.85
FYSEMR 21W,"Research at the Harvard Forest—Global Change Ecology: Forests, Ecosystem Function, the Future 001",Orwig,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=2d36dca784554699e9ae5b11760e064ea9fb8c7fd386d12117d61788c30f0d46d17a03ca41b19cf4dfb66881702a3d70&ReportType=2&regl=en-US,FAS-112349-2238-1-1-001,FAS-112349-2238-1-1-001(Orwig),112349,11,11,4.82,5.0,5,0.3861229196653691,4.91,5.0,5,0.28762349126466136,2.09,2.0,2.0,1.04,4.73,5.0,5,0.47
FYSEMR 22H,My Genes and Cancer 01,Parmigiani,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=b19ff6ff59dbb75edd4844e4b575987bb8a676ee0e8c52d5d36c7dfe5bf571eda88a04b8e322f6f57a60642f1d068d00&ReportType=2&regl=en-US,FAS-159990-2238-1-1-01,FAS-159990-2238-1-1-01(Parmigiani),159990,10,13,4.44,5.0,5,0.6871842709362768,4.8,5.0,5,0.40201512610368484,1.9,2.0,1.0,0.88,4.7,5.0,5,0.48
FYSEMR 22I,The Science of Sailing 01,Bloxham,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=ec9c558edfd602e0a82063f8f1478a717c280245554bb25ac0e458005b920434f39b09749f8305541117c35701321c1b&ReportType=2&regl=en-US,FAS-123658-2238-1-1-01,FAS-123658-2238-1-1-01(Bloxham),123658,9,11,3.44,3.0,2,1.2634761106115808,4.22,4.0,5,0.789672569132238,1.0,1.0,1.0,0.93,4.0,4.0,3,0.87
FYSEMR 23H,Medicine in Nazi Germany and the Holocaust—Anatomy as Example for Changes in Medical Science 01,Hildebrandt,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=2251d2ae504000bef83716bb40d840c7c153acd54755fe83d6a008bc3eb561c3c222bb94e3922f96e8de2ea9428ad074&ReportType=2&regl=en-US,FAS-160215-2238-1-1-01,FAS-160215-2238-1-1-01(Hildebrandt),160215,10,12,4.67,5.0,5,0.6674994798166929,5.0,5.0,5,0.0,1.56,2.0,2.0,0.53,4.78,5.0,5,0.44
FYSEMR 23I,Earth Science Goes to the Movies: Math and Physics of Natural (?) Disasters 001,Ishii,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=3d31e78674aca743b3f81a328a5ae31089875f8cb3ff07d8041dbc0948de10995a76d4ed99d8f637dd216ffdf44bf40f&ReportType=2&regl=en-US,FAS-160219-2238-1-1-001,FAS-160219-2238-1-1-001(Ishii),160219,7,10,4.57,5.0,5,0.7297037292405271,4.57,5.0,5,0.7297037292405271,3.14,3.0,3.0,0.9,4.71,5.0,5,0.49
FYSEMR 23Y,All Physics in 13 Days 001,Doyle,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=64b4c8a8c6cdac6c58af2833be54c3c23c797bd9a980d1c1b23568e5334750b8759f2927bef33ef76bfdd299a18ee834&ReportType=2&regl=en-US,FAS-127972-2238-1-1-001,FAS-127972-2238-1-1-001(Doyle),127972,5,9,4.0,4.0,4,0.6356417261637282,4.4,4.0,4,0.49236596391733095,1.5,1.5,2.0,0.71,4.0,4.0,4,0.71
FYSEMR 24G,A Brief History of Surgery 001,Millham,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=4fbd4fafdd5d1c17c83780a4efe3c78698c22139e64879d51e14c1b2b250b2d28bc54b75d2e377b88672c8f212cd92e7&ReportType=2&regl=en-US,FAS-127976-2238-1-1-001,FAS-127976-2238-1-1-001(Millham),127976,13,13,5.0,5.0,5,0.0,4.83,5.0,5,0.3775251680686369,2.92,2.5,2.0,1.08,5.0,5.0,5,0.0
FYSEMR 24Q,Microbial Symbioses: From the Deep-Sea to the Human Microbiome 001,Cavanaugh,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=22e08698087b3761a5548320beb100e943e55c8f7d407c4a53186b6da75b30143833720b8e2d19100a73dfc778e1f063&ReportType=2&regl=en-US,FAS-110305-2238-1-1-001,FAS-110305-2238-1-1-001(Cavanaugh),110305,10,12,4.7,5.0,5,0.4605661864718383,4.56,5.0,5,0.49888765156985887,3.7,4.0,4.0,1.77,4.5,5.0,5,0.71
